building_type,zone,year,n_floor,total_floor,area,kchn_area,ceiling,toilet,parking,rough_finish,num_room,price
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,8,14,85,10 м²,2.7м,0,0,0,3,60000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,2,7,73,10 м²,2.7м,0,0,1,3,23000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,8,9,13,0,2.9м,1,1,0,3,65000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,7,7,38,0,-,0,0,0,1,19000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2006,8,36,85,0,3м,1,1,0,2,47500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,-,-,12,17 м²,3м,1,1,0,4,95000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,3,9,83,0,3м,0,1,0,3,51000000
кирпичный,"
Астана
показать на карте
",2022,-,-,67,12.89 м²,2.8м,1,1,1,2,21000000
-,"
Астана, Есильский р-н
показать на карте
",2018,7,14,37,0,2.7м,0,1,0,1,18000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2009,7,18,10,14.9 м²,3м,0,1,0,3,44000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,5,10,41,10.31 м²,3м,0,0,1,1,18600000
-,"
Астана, Есильский р-н
показать на карте
",2021,6,9,90,25.4 м²,2.7м,1,1,1,3,48500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2014,-,-,51,0,-,0,0,0,2,24000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,7,10,10,0,-,0,0,0,4,59900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,4,8,36,0,-,0,0,0,1,24000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,9,10,41,12 м²,3м,0,1,0,1,23000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,6,16,65,0,3м,0,1,0,3,43500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,5,10,87,0,2.8м,1,1,0,2,34000000
монолитный,"
Астана, р-н Байконур
показать на карте
",2007,-,-,11,0,3м,1,1,0,3,37500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,4,12,36,9.7 м²,-,0,0,0,1,17000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,5,9,38,9 м²,3м,0,1,0,1,24500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,6,9,46,0,-,0,0,0,2,27290000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,5,13,36,0,3м,0,0,0,1,18800000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2006,6,9,12,0,2.7м,0,0,0,4,45000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,7,11,33,0,-,0,0,0,1,17000000
панельный,"
Астана, р-н Байконур
показать на карте
",1990,5,6,61,7 м²,-,0,0,0,3,25500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,8,9,86,14 м²,3м,0,1,1,3,35700000
монолитный,"
Астана, Есильский р-н
показать на карте
",2007,2,9,31,0,-,0,0,0,1,17500000
монолитный,"
Астана
показать на карте
",2022,5,12,90,0,3м,1,1,1,3,40000000
панельный,"
Астана, Алматы р-н
показать на карте
",1983,5,6,36,12 м²,-,0,0,0,1,15500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2010,-,-,38,0,2.7м,0,1,0,1,12900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,8,10,62,11 м²,3м,0,1,0,2,35000000
панельный,"
Астана, р-н Байконур
показать на карте
",1985,2,5,56,8 м²,-,0,0,0,3,25800000
-,"
Астана, р-н Байконур
показать на карте
",2006,-,-,70,0,-,0,0,0,3,23900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,2,8,62,12.4 м²,-,0,1,0,2,37000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2010,4,12,73,8.6 м²,2.7м,0,0,0,3,35000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",2005,3,12,10,12 м²,2.7м,1,0,0,4,56000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,6,10,38,0,3м,0,0,0,1,24300000
-,"
Астана, Есильский р-н
показать на карте
",2018,-,-,83,0,-,0,0,0,3,56800000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2005,9,9,98,0,2.7м,0,0,0,3,43000000
панельный,"
Астана, Есильский р-н
показать на карте
",2022,8,9,38,10 м²,2.7м,0,0,0,1,23000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2013,6,7,78,11 м²,-,0,0,0,3,24000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,2,9,36,10.61 м²,2.7м,0,1,0,1,21200000
панельный,"
Астана, Алматы р-н
показать на карте
",2006,6,6,48,0,2.8м,0,0,0,2,20000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,6,9,64,12.7 м²,3м,0,1,0,2,47000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",1980,3,5,18,0,-,0,0,0,1,8000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2019,6,9,54,0,2.7м,0,0,0,2,23000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,4,18,10,0,-,0,1,0,3,60000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2007,9,9,85,0,-,0,0,0,3,28500000
-,"
Астана, Есильский р-н
показать на карте
",2015,-,-,62,0,-,0,1,0,2,28699999
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2008,4,5,35,10 м²,-,0,1,0,1,17000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2020,5,30,10,0,3м,0,1,0,3,75000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2010,-,-,73,14 м²,3м,1,1,0,2,35000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2006,5,12,18,0,3м,0,1,0,4,95000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2017,5,9,60,0,3м,0,0,0,2,28800000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,6,9,68,0,3м,0,1,1,2,30000000
-,"
Астана, Алматы р-н
показать на карте
",2023,8,13,45,0,-,0,0,1,1,20000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,8,14,65,13 м²,2.9м,0,1,0,2,27000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2018,4,5,83,12.4 м²,.65м,0,1,0,3,40000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,6,10,35,0,3м,0,1,1,1,17500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,5,10,53,10.6 м²,3м,0,1,1,2,26000000
монолитный,"
Астана, р-н Байконур
показать на карте
",2007,-,-,65,0,2.8м,0,1,0,2,25500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2010,3,6,53,0,-,0,0,0,2,19500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2020,2,12,10,12 м²,2.7м,0,0,0,4,58000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,9,9,59,0,2.8м,0,0,0,2,28000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2020,6,10,44,10 м²,2.8м,0,1,0,1,15500000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2017,-,-,63,0,3м,0,0,0,2,47000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2015,5,9,55,0,3м,0,1,0,2,26000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2006,3,9,52,12 м²,.75м,0,0,0,1,22510000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2014,-,-,27,0,-,0,0,0,4,100000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,-,-,65,0,-,0,1,0,2,20000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,6,12,89,12.77 м²,3м,0,1,1,3,44500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,4,10,71,13.3 м²,3м,0,0,1,2,33000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,6,9,38,0,-,0,0,0,1,13500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,7,10,41,11 м²,.85м,0,1,0,1,21500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2010,3,6,53,0,-,0,0,0,2,19500000
панельный,"
Астана, Алматы р-н
показать на карте
",1996,3,5,80,12 м²,-,0,0,0,3,30000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2015,6,9,36,0,2.7м,0,0,0,1,18000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2015,4,9,36,0,-,0,0,0,1,17500000
монолитный,"
Астана
показать на карте
",2019,-,-,80,0,-,0,1,0,3,50000000
-,"
Астана
показать на карте
",2018,5,12,55,0,-,0,0,0,2,28000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2005,9,9,52,0,2.7м,0,1,0,2,26900000
кирпичный,"
Астана, р-н Байконур
показать на карте
",1982,2,5,11,0,2.7м,0,0,0,1,3800000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,9,12,45,12.5 м²,-,0,0,0,1,20700000
кирпичный,"
Астана
показать на карте
",2022,-,-,38,11.7 м²,3м,0,0,1,1,17500000
монолитный,"
Астана
показать на карте
",2022,3,12,10,11 м²,3м,1,0,1,4,48000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2008,2,6,92,12.6 м²,-,0,0,0,3,42000000
панельный,"
Астана, Алматы р-н
показать на карте
",1988,5,9,64,0,2.7м,0,0,0,3,32000000
монолитный,"
Астана
показать на карте
",2009,-,-,10,0,3м,0,1,0,3,42000000
монолитный,"
Астана
показать на карте
",2023,-,-,41,10 м²,3м,0,1,0,1,27500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2008,4,16,35,0,2.7м,0,1,0,1,14500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2015,6,6,17,0,3.3м,0,1,0,4,160000000
панельный,"
Астана, р-н Байконур
показать на карте
",1989,2,6,63,0,-,0,0,0,3,23500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2020,6,18,11,0,.15м,0,1,0,3,120000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,3,6,45,12 м²,-,0,0,0,2,33000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2014,2,14,72,0,2.7м,0,1,0,3,29500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,3,12,55,15 м²,2.7м,0,0,0,1,21000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2005,3,5,15,0,-,0,1,0,4,66700000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2010,4,6,37,9.1 м²,2.7м,0,1,0,1,16500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2020,7,20,13,0,3м,0,0,0,4,120000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,4,8,38,0,2.7м,0,1,0,1,25000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,7,9,41,12 м²,-,0,0,0,1,12800000
монолитный,"
Астана
показать на карте
",2022,9,12,10,0,3м,1,1,0,4,67000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2018,-,-,84,0,3м,0,1,0,3,42300000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,1,9,40,15 м²,2.7м,0,0,1,1,13440000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2011,8,10,98,0,3м,1,1,0,3,59990000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2015,5,5,63,0,2.7м,0,1,0,2,27777777
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,5,6,56,11 м²,3м,0,1,0,2,38000000
-,"
Астана, Есильский р-н
показать на карте
",2021,-,-,40,0,-,0,1,0,1,25900000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2006,6,9,52,10 м²,2.6м,0,0,0,2,23000000
монолитный,"
Астана, Алматы р-н
показать на карте
",1985,5,6,37,1.7 м²,-,0,0,0,1,16000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2007,6,9,36,10 м²,2.7м,0,0,0,1,16800000
кирпичный,"
Астана
показать на карте
",2022,5,9,36,9 м²,3м,0,1,0,1,18000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,4,9,92,12 м²,2.8м,1,1,0,3,38500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,69,0,3м,0,1,0,2,45500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,4,9,40,21 м²,2.7м,0,1,0,1,19200000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,56,0,-,0,0,0,2,26900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2019,4,5,64,9 м²,2.7м,0,0,0,2,28000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,9,17,37,0,-,0,0,0,1,18100000
монолитный,"
Астана, Есильский р-н
показать на карте
",2009,-,-,12,17 м²,3м,1,1,0,3,61000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2014,2,15,36,9 м²,3м,0,0,0,1,16000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2012,-,-,63,10 м²,2.7м,0,0,0,2,25000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,-,-,43,12.6 м²,3м,0,0,1,1,18500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,9,9,38,0,3м,0,1,0,1,25000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2019,6,9,38,9 м²,2.7м,0,0,0,1,18500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2014,6,7,44,9 м²,.15м,0,0,0,1,19000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,-,-,59,0,3м,0,0,0,2,33000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2020,2,10,44,0,3м,0,1,0,1,27000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2014,9,9,78,9 м²,2.6м,0,0,0,3,32000000
-,"
Астана, Есильский р-н
показать на карте
",2010,6,9,57,0,2.7м,0,0,0,2,35000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2003,2,3,12,24 м²,3м,1,0,0,3,70000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2021,7,10,45,16 м²,-,0,1,0,1,20999000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,1,9,38,10 м²,8м,0,1,0,2,16500000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2008,-,-,41,11 м²,2.7м,0,0,0,1,19000000
монолитный,"
Астана
показать на карте
",2022,7,10,36,11.26 м²,2.8м,0,1,1,1,11000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,6,9,59,0,2.8м,1,0,1,2,32000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,5,14,58,0,-,0,1,0,2,25800000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,4,9,60,10 м²,3м,0,1,0,2,38000000
панельный,"
Астана, р-н Байконур
показать на карте
",1996,3,3,63,9 м²,-,0,0,0,3,29000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2015,4,9,43,12.4 м²,2.7м,1,1,0,1,27000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,2,9,58,11 м²,-,0,1,0,2,38000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2009,4,18,70,0,3м,0,0,0,2,47000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,65,0,2.7м,0,0,0,3,35000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,8,19,42,9.49 м²,2.7м,0,0,1,2,19500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",1997,3,5,44,11 м²,2.8м,0,0,0,1,20000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,7,9,32,0,-,0,1,1,1,12000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,-,-,44,0,2.8м,0,1,0,2,35000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2006,8,9,84,0,-,0,0,0,3,38000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2014,3,5,54,12.3 м²,2.7м,0,0,0,2,24770000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2008,-,-,36,0,2.7м,0,0,0,1,14000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,8,10,38,10 м²,3м,0,1,1,1,19900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2014,-,-,40,0,2.7м,0,1,0,2,27000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,5,6,70,12 м²,-,0,1,1,2,28000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,7,7,18,0,-,0,0,0,4,165000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,7,16,60,9.3 м²,2.7м,0,1,1,2,30000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2023,-,-,51,0,3м,0,1,1,2,31000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2016,9,10,52,5.7 м²,2.7м,0,1,0,2,23000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2017,-,-,10,0,.15м,1,1,0,3,65000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",1988,5,5,80,9.5 м²,-,0,0,0,3,27500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2020,8,12,11,16 м²,3м,1,1,0,4,73000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,-,-,86,0,-,0,1,0,3,36500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2016,-,-,41,12 м²,3м,0,1,0,1,30000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,4,12,55,0,3м,0,1,0,2,26500000
монолитный,"
Астана, р-н Байконур
показать на карте
",2012,3,25,40,10 м²,2.8м,0,1,0,1,16500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,6,12,18,0,2.7м,0,1,0,1,9000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2023,4,12,58,12 м²,2.7м,0,1,0,2,22000000
-,"
Астана, Есильский р-н
показать на карте
",2019,1,6,57,0,2.8м,0,0,0,3,25000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2014,9,14,72,0,-,0,0,0,3,28000000
кирпичный,"
Астана
показать на карте
",2023,7,12,39,0,3м,0,1,0,1,14000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,8,9,65,0,3м,1,1,1,3,28900000
панельный,"
Астана, Есильский р-н
показать на карте
",2023,4,13,42,10 м²,3м,0,1,1,1,18000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,7,9,47,0,.75м,0,1,0,2,23500000
монолитный,"
Астана
показать на карте
",2006,7,13,84,14 м²,2.7м,0,1,0,2,28000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2013,-,-,71,10 м²,-,0,1,0,2,38500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2013,6,18,74,0,-,0,0,0,3,36000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2014,4,14,73,9 м²,-,0,0,0,3,29990000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,5,9,40,10 м²,2.7м,0,1,1,1,17000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,2,12,78,0,-,0,0,0,3,26000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2014,5,10,10,0,2.7м,0,1,0,4,54000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,8,9,22,0,.45м,1,1,1,6,155000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,-,-,75,0,3м,1,1,0,2,62500000
монолитный,"
Астана
показать на карте
",2022,4,9,38,12 м²,2.7м,0,1,0,1,16300000
монолитный,"
Астана, Алматы р-н
показать на карте
",2021,3,9,47,0,-,0,0,0,1,18200000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2011,4,10,36,0,-,0,0,0,1,16000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2015,3,7,58,0,3м,0,1,0,2,44000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",1977,1,5,30,0,2.5м,0,0,0,1,12900000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,-,-,54,8.4 м²,3м,0,0,1,2,24000000
панельный,"
Астана, Сарыарка р-н
показать на карте
",1980,3,5,47,0,2.5м,0,0,0,2,19700000
панельный,"
Астана, р-н Байконур
показать на карте
",1981,4,5,66,0,-,0,0,0,3,25000000
монолитный,"
Астана, Сарыарка р-н
показать на карте
",2008,-,-,14,0,3м,0,1,0,3,75000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2016,6,8,54,13 м²,2.8м,0,0,0,2,34000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2009,-,-,10,0,3м,0,0,0,3,56000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2012,6,6,78,12 м²,-,0,0,0,3,25400000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,7,9,43,0,2.8м,0,1,0,2,21800000
монолитный,"
Астана
показать на карте
",2022,4,8,43,10.7 м²,3м,0,1,1,1,19500000
монолитный,"
Астана, р-н Байконур
показать на карте
",2013,8,15,48,0,-,0,0,0,1,20000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,2,9,42,0,3м,0,1,0,2,34000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,6,9,39,10.6 м²,3м,0,1,1,1,18000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,6,10,47,7.6 м²,2.7м,0,0,1,2,16000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2006,3,9,75,0,2.7м,0,1,0,3,31000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,2,14,58,8 м²,-,0,1,0,2,29900000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2008,2,9,82,0,2.7м,1,0,0,3,32000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,3,18,45,12 м²,3м,0,1,0,1,34955555
монолитный,"
Астана, Есильский р-н
показать на карте
",2015,9,9,37,0,-,0,0,0,1,23000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",1996,5,5,65,0,-,0,0,0,3,23000000
панельный,"
Астана, Алматы р-н
показать на карте
",1990,5,5,75,10 м²,3м,0,0,0,3,25500000
панельный,"
Астана, Сарыарка р-н
показать на карте
",1974,3,4,59,7 м²,2.8м,0,0,0,3,24000000
монолитный,"
Астана, р-н Байконур
показать на карте
",2022,-,-,64,12.54 м²,2.9м,0,1,1,2,24500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2009,5,10,60,18 м²,2.8м,0,0,0,2,27000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2009,2,13,88,12 м²,2.7м,1,0,0,3,42000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2014,-,-,37,0,2.7м,0,0,0,1,14500000
монолитный,"
Астана, Алматы р-н
показать на карте
",2021,9,21,52,7 м²,2.8м,0,1,0,2,50000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,9,9,40,0,-,0,1,1,1,16300000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,6,7,72,11 м²,-,0,0,0,3,32000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,2,7,42,9.7 м²,2.8м,0,1,1,1,16000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,4,10,39,10.9 м²,2.8м,0,1,0,1,24500000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2017,4,7,47,14 м²,3м,0,1,0,1,28500000
-,"
Астана, Алматы р-н
показать на карте
",2023,5,9,91,0,-,0,0,1,3,40000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,9,14,50,0,2.9м,0,1,1,2,20000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,5,7,59,11.7 м²,3м,0,1,1,2,29500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,1,9,36,8.51 м²,3м,0,1,1,1,15000000
кирпичный,"
Астана, р-н Байконур
показать на карте
",1971,3,5,55,5.8 м²,2.5м,0,0,0,2,17500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,1,3,27,0,-,0,1,1,1,7500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,38,10 м²,-,0,1,0,1,21000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2014,3,18,75,0,3м,0,1,0,2,60000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,98,12 м²,2.7м,1,0,0,3,82000000
-,"
Астана, Есильский р-н
показать на карте
",2012,9,18,60,0,-,0,0,0,2,25000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2013,3,6,24,0,3м,1,1,0,4,240000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2017,6,7,63,10 м²,-,0,0,0,2,29500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2012,3,9,15,0,3.2м,1,1,0,3,57000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2003,2,5,72,11.7 м²,2.7м,0,0,0,3,32000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2020,9,13,98,16 м²,-,0,0,0,3,40900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2022,6,10,34,0,3м,0,1,1,1,18500000
кирпичный,"
Астана
показать на карте
",2020,7,9,46,9 м²,2.8м,0,0,0,1,22000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2019,4,12,38,0,-,0,0,0,1,18000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2023,5,9,67,0,2.7м,0,1,0,2,36000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2018,4,9,58,9 м²,2.7м,0,0,0,2,32000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2022,9,10,48,0,2.7м,0,0,0,1,17990000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,9,9,55,0,2.5м,0,0,0,2,28000000
